,summary,Hazard,Mitigation,Adaptation,Causes,Impacts,word
rolls out,2.7245902932725237,-0.04545472455181002,0.1114105347793228,0.1698195482158607,0.013185846034809611,0.05844590747823653,rolls out
Strange,2.7393771602627686,-0.04434591440550392,0.10599801971044456,0.16440703314698243,0.012859431537706656,0.05781935206584538,Strange
out strang+e,2.7393771602627686,-0.04434591440550392,0.10599801971044456,0.16440703314698243,0.012859431537706656,0.05781935206584538,out strang+e
Fix,2.760278166345119,-0.042802988137780704,0.09839714093976676,0.15680615437630466,0.0124067322793539,0.0569458281895933,Fix
strang+e fix,2.760278166345119,-0.042802988137780704,0.09839714093976676,0.15680615437630466,0.0124067322793539,0.0569458281895933,strang+e fix
fix for,2.771281755513398,-0.042001960426163894,0.09441865970201883,0.15282767313855664,0.012172438084232653,0.056491573979788566,fix for
Freezing,2.7826839709758606,-0.041179978919732366,0.09031268136394817,0.1487216948004861,0.011932557769514282,0.056024906822073096,Freezing
for freezing,2.7826839709758606,-0.041179978919732366,0.09031268136394817,0.1487216948004861,0.011932557769514282,0.056024906822073096,for freezing
Temperatures,4.735661298783919,0.012721978557709094,-0.4413927782222008,-0.382983764785663,0.029821377870993843,0.021081011632000615,Temperatures
freezing temperatur+es,2.809928996291636,-0.03924852416519572,0.08056938569522934,0.13897839913176718,0.011371172883671758,0.05492626615528844,freezing temperatur+es
Walt,3.860524024656617,0.01957497349042986,-0.2370743314475408,-0.17866531801100297,-0.010349872799419785,0.013950232675539648,Walt
temperatur+es walt,2.853756601051891,-0.036235116551742066,0.0650923685238408,0.1235013819603787,0.010502216124786048,0.053206470835832374,temperatur+es walt
walt disney,3.68612697654227,0.013336054896296612,-0.19084770648570937,-0.13243869304917144,-0.009987462487869941,0.019626184947376932,walt disney
known,6.992468439026508,0.06458836004347937,-0.8311050320393305,-0.7726960186027926,-0.009654408818525492,-0.010751870226845234,known
world known,3.996441209700858,0.022506383513014313,-0.2716756670312912,-0.21326665359475322,-0.010951534044221974,0.014468405437417352,world known
known for,3.863351154186509,0.017080543245850077,-0.23780638099279766,-0.17939736755625982,-0.008541373612137103,0.018516549326456952,known for
for its,4.084262866298718,0.024347552156421405,-0.2934126626446046,-0.23500364920806666,-0.01059079855840778,0.01368918328004489,for its
sunshine,4.125103164038597,0.02563504949199217,-0.3033624284397955,-0.24495341500325762,-0.010984010374318055,0.012805650559834703,sunshine
its sunshine,4.125103164038597,0.02563504949199217,-0.3033624284397955,-0.24495341500325762,-0.010984010374318055,0.012805650559834703,its sunshine
palm,4.238169628253866,0.029049415733535526,-0.330402884090708,-0.27199387065416997,-0.012012202949818718,0.01045091676208539,palm
sunshine palm,4.238169628253866,0.029049415733535526,-0.330402884090708,-0.27199387065416997,-0.012012202949818718,0.01045091676208539,sunshine palm
trees,4.301602881764776,0.030873435882228094,-0.3452591159436662,-0.2868501025071284,-0.012551935678731694,0.009186076324847617,trees
palm trees,4.301602881764776,0.030873435882228094,-0.3452591159436662,-0.2868501025071284,-0.012551935678731694,0.009186076324847617,palm trees
trees and,4.399832841815551,0.0335766015185377,-0.36783794920807283,-0.30942893577153485,-0.013338121522094126,0.007302836966907589,trees and
endless,4.461733598762351,0.03520819150151959,-0.38180878928403006,-0.3233997758474922,-0.013804034105167125,0.006161101498449393,endless
and endless,4.461733598762351,0.03520819150151959,-0.38180878928403006,-0.3233997758474922,-0.013804034105167125,0.006161101498449393,and endless
summer,4.600925994594002,0.03868800764604411,-0.41252898591087395,-0.35411997247433596,-0.014773620598377439,0.0037134288030173917,summer
endless summer,4.600925994594002,0.03868800764604411,-0.41252898591087395,-0.35411997247433596,-0.014773620598377439,0.0037134288030173917,endless summer
vibes—but,3.3335079114732724,-0.009483369554037134,-0.09029657589845727,-0.03188756246191925,0.003344064985606316,0.03767541922160162,vibes—but
summer vibes—but,3.3335079114732724,-0.009483369554037134,-0.09029657589845727,-0.03188756246191925,0.003344064985606316,0.03767541922160162,summer vibes—but
vibes—but central,3.464539917255454,-0.003757033148313087,-0.12885124331494469,-0.07044222987840665,0.0020005005485860127,0.03430099251949028,vibes—but central
isn,2.6679025138594437,-0.04984258666274058,0.13243601214540124,0.19084502558193892,0.014485565011066725,0.060915345111755774,isn
florida ess+n,2.6679025138594437,-0.04984258666274058,0.13243601214540124,0.19084502558193892,0.014485565011066725,0.060915345111755774,florida ess+n
immune,5.870211746717513,0.06157602584198615,-0.6561621053860173,-0.5977530919494793,-0.019975159212048503,-0.012830002143916263,immune
ess+n immun+e,3.9502674004998024,0.0134030052572315,-0.26005467245278163,-0.2016456590162437,-0.0014260778742810891,0.024102415750402322,ess+n immun+e
immun+e the,5.4262012104011665,0.05559066892113655,-0.577510695690536,-0.5191016822539982,-0.01833481310092183,-0.010175125065640424,immun+e the
occasional,7.238694027756728,0.07595731826832104,-0.8657122067221229,-0.8073031932855851,-0.021712000762778516,-0.02378112869829965,occasional
the occasional,7.238694027756728,0.07595731826832104,-0.8657122067221229,-0.8073031932855851,-0.021712000762778516,-0.02378112869829965,the occasional
occasional cold,11.488936592573133,0.09820324654279368,-1.3276559363896725,-1.2692469229531347,-0.022726893711139704,-0.04328417156287072,occasional cold
unusually,6.351743842025143,0.11607837895463456,-0.7350007954965544,-0.6765917820600167,-0.071588571353859,-0.10143118476331826,unusually
week unusually,6.351743842025143,0.11607837895463456,-0.7350007954965544,-0.6765917820600167,-0.071588571353859,-0.10143118476331826,week unusually
unusually frigid,5.663117401628771,0.09228982315531237,-0.620245917767648,-0.5618369043311101,-0.05301381569896567,-0.0676432655645738,unusually frigid
frigid blas+t,5.316725810716766,0.07730895336859925,-0.5571290642755958,-0.49872005083905796,-0.040684221294308764,-0.0484088345640665,frigid blas+t
blas+t has,5.096005502176208,0.06878764377962096,-0.514728397476167,-0.4563193840396293,-0.03481161853111199,-0.03797710712541472,blas+t has
forced,4.973014743011581,0.06423687437008552,-0.4902976438414041,-0.43188863040486614,-0.0319884705729699,-0.03260150146964108,forced
has forced,4.973014743011581,0.06423687437008552,-0.4902976438414041,-0.43188863040486614,-0.0319884705729699,-0.03260150146964108,has forced
forced the,4.790471861924459,0.057617677508943116,-0.4529003158693708,-0.394491302432833,-0.028222875573385993,-0.025058213516956203,forced the
resort,3.3217410408944255,0.0006860355428568245,-0.08676045488351425,-0.02835144144697641,-0.004708294139914862,0.020619600395007296,resort
the resort,3.3217410408944255,0.0006860355428568245,-0.08676045488351425,-0.02835144144697641,-0.004708294139914862,0.020619600395007296,the resort
take,3.2195287925903076,-0.006197079766271313,-0.055506410645017226,0.0029026027915206427,-0.0018081400744677093,0.026677408867038118,take
resort take,3.2195287925903076,-0.006197079766271313,-0.055506410645017226,0.0029026027915206427,-0.0018081400744677093,0.026677408867038118,resort take
take some,3.175965454097697,-0.009159594276262917,-0.04188306565444347,0.016525947782094288,-0.0006232140263209582,0.029187371565142745,take some
rare,3.1363656482419575,-0.01187678568562634,-0.02933609220916829,0.029072921227369618,0.00043591120898940074,0.03143975553253684,rare
some rar+e,3.1363656482419575,-0.01187678568562634,-0.02933609220916829,0.029072921227369618,0.00043591120898940074,0.03143975553253684,some rar+e
precautions,3.1001458281842376,-0.014386945270977027,-0.0177205512364253,0.040688462200112505,0.0013936349243127593,0.03347946082130705,precautions
rar+e precaution+s,3.1001458281842376,-0.014386945270977027,-0.0177205512364253,0.040688462200112505,0.0013936349243127593,0.03347946082130705,rar+e precaution+s
For,3.789244895172091,0.004605089485795481,-0.2184381626438159,-0.16002914920727787,0.005666445613789391,0.028932229037639024,For
the first,10.891485630326754,0.09131140531842737,-1.2742527486598887,-1.2158437352233507,-0.01586792697608547,-0.035730616787799666,the first
first time,2.946584768537378,-0.025385111380589916,0.03308180638561375,0.09149081982215146,0.005407600775380696,0.041982797961355726,first time
re…,2.9108981067344444,-0.028043878499792323,0.04526693918656861,0.10367595262310642,0.00634360730149602,0.04394060400602314,re…
time re…,2.9108981067344444,-0.028043878499792323,0.04526693918656861,0.10367595262310642,0.00634360730149602,0.04394060400602314,time re…
re… walt,2.89430046544344,-0.02929604725872915,0.0509851540970135,0.10939416753355154,0.006780805023263456,0.04485047688783499,re… walt
vibesbut,3.3571430546892826,-0.00840874684556011,-0.0973617304403947,-0.03895271700385684,0.003085460109464744,0.037043282425747226,vibesbut
summer vibesbut,3.3571430546892826,-0.00840874684556011,-0.0973617304403947,-0.03895271700385684,0.003085460109464744,0.037043282425747226,summer vibesbut
vibesbut central,3.4796630375402384,-0.0031309794781658198,-0.13320686030716647,-0.07479784687062861,0.0018589841698177277,0.03393120140495737,vibesbut central
isnt,3.8013342244414465,0.00872224613705744,-0.2216235163041512,-0.16321450286761321,-0.0005914291656508112,0.026898125907095748,isnt
florida isnt,3.8013342244414465,0.00872224613705744,-0.2216235163041512,-0.16321450286761321,-0.0005914291656508112,0.026898125907095748,florida isnt
isnt immun+e,3.9502674004998024,0.0134030052572315,-0.26005467245278163,-0.2016456590162437,-0.0014260778742810891,0.024102415750402322,isnt immun+e
reso…,3.3217410408944255,0.0006860355428568245,-0.08676045488351425,-0.02835144144697641,-0.004708294139914862,0.020619600395007296,reso…
the reso…,3.3217410408944255,0.0006860355428568245,-0.08676045488351425,-0.02835144144697641,-0.004708294139914862,0.020619600395007296,the reso…
+6345,3.2478699358858325,-0.00428136609968042,-0.06427077662948924,-0.0058617631929512685,-0.0025931819298621863,0.025023514575645642,+6345
reso… +6345,3.2478699358858325,-0.00428136609968042,-0.06427077662948924,-0.0058617631929512685,-0.0025931819298621863,0.025023514575645642,reso… +6345
+6345 char+s,3.1928777032585836,-0.008006538658197882,-0.047194010984843965,0.011215002451694005,-0.0010804378124422342,0.028217264501693984,+6345 char+s
Three,2.98977684851695,-0.05195307021747279,0.018529848483602663,0.07693886192014049,0.0348380829222747,0.07347960848062192,Three
takeaways,3.029149286889438,-0.04971107841546518,0.005446783800990748,0.06385579723752877,0.03437762236757089,0.07230715325619674,takeaways
three takeaway+s,3.029149286889438,-0.04971107841546518,0.005446783800990748,0.06385579723752877,0.03437762236757089,0.07230715325619674,three takeaway+s
Panthers,5.122304492006695,0.03546444311721868,-0.5198758333855911,-0.4614668199490533,8.845959741151757e-05,0.012653461770578507,Panthers
takeaway+s panther+s,3.1131997461349306,-0.045064257697628084,-0.021922454060337892,0.03648655937619987,0.03336890642480987,0.06982228544040989,takeaway+s panther+s
panther+s end,3.1970554501933597,-0.04060052472435121,-0.04850161387511441,0.009907399561423471,0.03232512100311864,0.06736220338483569,panther+s end
road,5.181401861575108,0.02665464628554542,-0.5313470488074789,-0.47293803537094103,0.011806658399936413,0.02327419189713112,road
end road,3.2400703734742904,-0.03837144195893301,-0.06186644927845226,-0.003457435841914339,0.031774191605611096,0.06610554584160677,end road
trip,4.554134778688139,0.01816145549696776,-0.40230696237711294,-0.3438979489405752,0.009003065280910464,0.026821515425998782,trip
road trip,3.965674308660282,-0.0018144754148206792,-0.2639473053652232,-0.2055382919286854,0.016836998736914337,0.04122173017026249,road trip
looking,5.620181626036091,-0.0727312417282821,1.15293476781881,-0.5542263672488495,-0.009389270281430395,-0.08086736871217554,looking
trip looking,3.3686810853141256,-0.03192451096561118,-0.10079269791829207,-0.04238368448175417,0.03005904594523857,0.062359537916142786,trip looking
looking more,3.5021319420998664,-0.025532791554897384,-0.1396433088694637,-0.08123429543292596,0.028161211787099592,0.0584716974586533,looking more
like,3.6060765622136532,-0.020727873455090105,-0.16889175595279096,-0.11048274251625302,0.02659000235882874,0.05542705449747288,like
more like,3.6060765622136532,-0.020727873455090105,-0.16889175595279096,-0.11048274251625302,0.02659000235882874,0.05542705449747288,more like
themselves,3.7328469657436156,-0.015034381805996203,-0.20344260361516964,-0.1450335901786318,0.024550996976881668,0.05167549572341969,themselves
like themselves,3.7328469657436156,-0.015034381805996203,-0.20344260361516964,-0.1450335901786318,0.024550996976881668,0.05167549572341969,like themselves
power,5.270481564615069,0.07111678600624606,-0.5483931363653246,-0.48998412292878657,-0.04229911938745228,-0.029073768405046885,power
themselves power,4.208031079976108,0.005337495242182788,-0.32326626083599436,-0.2648572473994564,0.015419576448010525,0.036855816997031526,themselves power
play,6.5901036725885795,0.07574079405092199,-0.7718404796966859,-0.713431466260148,-0.028625001437520625,-0.026299009437951094,play
power play,5.635177691987028,0.054755677541617524,-0.6153000801233474,-0.5568910666868095,-0.014939025421012109,-0.00614442524697526,power play
snaps,5.358827238957638,0.05822166327726164,-0.5650165519428297,-0.5066075385062918,-0.023981356258209546,-0.012413899739755582,snaps
play snaps,5.358827238957638,0.05822166327726164,-0.5650165519428297,-0.5066075385062918,-0.023981356258209546,-0.012413899739755582,play snaps
snaps cold,6.825148237808944,0.04241310703181009,-0.806885460162618,-0.7484764467260802,0.016057176202099434,0.014895217725678726,snaps cold
cold spell,23.3387696270765,0.1543533970366029,-2.0363873097642324,-1.9779782963276946,-0.07390705940172465,-0.11678778025447253,cold spell
spell panther+s,3.1131997461349306,-0.045064257697628084,-0.021922454060337892,0.03648655937619987,0.03336890642480987,0.06982228544040989,spell panther+s
